December 2018 - November 2019 Contiguous U.S. County Precipitation
Units: Inches
Missing: -99,Rank out of 125 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
TX-309,"McLennan County",38.5,88,4.82,33.68
TX-311,"McMullen County",18.32,28,-5.56,23.88
TX-313,"Madison County",49.12,98,7.78,41.34
TX-315,"Marion County",61.28,114,14.3,46.98
TX-317,"Martin County",16.4,66,-0.21,16.61
TX-319,"Mason County",23.02,33,-3.68,26.7
TX-321,"Matagorda County",49.07,94,6.79,42.28
TX-323,"Maverick County",12.15,10,-8.15,20.3
TX-325,"Medina County",19.82,23,-7.73,27.55
TX-327,"Menard County",21.18,32,-4.1,25.28
TX-329,"Midland County",15.71,71,0.32,15.39
TX-331,"Milam County",42.37,104,7.47,34.9
TX-333,"Mills County",24.61,36,-3.46,28.07
TX-335,"Mitchell County",19.93,60,-0.57,20.5
TX-337,"Montague County",36.96,92,4.59,32.37
TX-339,"Montgomery County",55.02,96,9.12,45.9
TX-341,"Moore County",21.43,99,2.91,18.52
TX-343,"Morris County",59.39,113,13.54,45.85
TX-345,"Motley County",22.52,82,1.11,21.41
TX-347,"Nacogdoches County",54.96,101,7.42,47.54
TX-349,"Navarro County",41.89,84,4.3,37.59
TX-351,"Newton County",71.37,111,15.93,55.44
TX-353,"Nolan County",21.34,54,-1.69,23.03
TX-355,"Nueces County",19.5,16,-9.2,28.7
TX-357,"Ochiltree County",28.18,118,7.71,20.47
TX-359,"Oldham County",20.08,94,2.37,17.71
TX-361,"Orange County",84.58,124,29.65,54.93
TX-363,"Palo Pinto County",32.32,83,2.93,29.39
TX-365,"Panola County",59.42,106,11.8,47.62
TX-367,"Parker County",36.96,95,5.19,31.77
TX-369,"Parmer County",22.28,105,4.57,17.71
TX-371,"Pecos County",14.56,83,1.15,13.41
TX-373,"Polk County",62.27,110,12.54,49.73
TX-375,"Potter County",24.36,115,5.39,18.97
TX-377,"Presidio County",12.08,55,-1.23,13.31
TX-379,"Rains County",56.28,118,15.2,41.08
TX-381,"Randall County",23.37,99,3.74,19.63
TX-383,"Reagan County",17.99,68,0.52,17.47
TX-385,"Real County",21.86,33,-5.16,27.02
TX-387,"Red River County",65.85,121,19.61,46.24
TX-389,"Reeves County",10.54,56,-0.94,11.48
TX-391,"Refugio County",28.69,42,-5.02,33.71
TX-393,"Roberts County",26.8,109,5.85,20.95
TX-395,"Robertson County",44.99,104,7.47,37.52
TX-397,"Rockwall County",48.14,110,9.14,39
TX-399,"Runnels County",23.73,69,-0.05,23.78
TX-401,"Rusk County",56.46,108,10.84,45.62
TX-403,"Sabine County",65.52,110,13.49,52.03
TX-405,"San Augustine County",64.82,114,14.19,50.63
TX-407,"San Jacinto County",58.99,106,11.25,47.74
TX-409,"San Patricio County",23.64,29,-6.95,30.59
TX-411,"San Saba County",23.16,31,-4.46,27.62
TX-413,"Schleicher County",20.8,57,-1.2,22
TX-415,"Scurry County",21.16,73,0.62,20.54
TX-417,"Shackelford County",31.42,104,5.9,25.52
TX-419,"Shelby County",61.93,110,12.85,49.08
TX-421,"Sherman County",16.86,59,-0.96,17.82
TX-423,"Smith County",53.65,110,10.28,43.37
TX-425,"Somervell County",38.97,104,7.75,31.22
TX-427,"Starr County",20.83,76,0.68,20.15
TX-429,"Stephens County",32.16,97,5.37,26.79
TX-431,"Sterling County",18.96,56,-1.12,20.08
TX-433,"Stonewall County",27.09,99,4.81,22.28
TX-435,"Sutton County",18.87,40,-3.62,22.49
TX-437,"Swisher County",20.75,81,0.9,19.85
TX-439,"Tarrant County",39.18,97,5.69,33.49
TX-441,"Taylor County",25.22,76,1.12,24.1
TX-443,"Terrell County",14.77,79,1.16,13.61
TX-445,"Terry County",16.31,57,-1.09,17.4
TX-447,"Throckmorton County",30.26,94,4.24,26.02
TX-449,"Titus County",59.89,116,14.79,45.1
TX-451,"Tom Green County",20.51,53,-1.39,21.9
TX-453,"Travis County",35.9,81,3.17,32.73
TX-455,"Trinity County",53.54,95,6.79,46.75
TX-457,"Tyler County",70.25,117,18.09,52.16
TX-459,"Upshur County",57.96,111,13.51,44.45
TX-461,"Upton County",14.82,62,-0.2,15.02
TX-463,"Uvalde County",22.89,55,-2.53,25.42
TX-465,"Val Verde County",16.9,56,-1.12,18.02
TX-467,"Van Zandt County",51.6,114,10.33,41.27
TX-469,"Victoria County",30.7,37,-5.89,36.59
TX-471,"Walker County",51.63,97,7.74,43.89
TX-473,"Waller County",45.02,78,2.85,42.17
TX-475,"Ward County",9.78,41,-1.78,11.56
TX-477,"Washington County",44.2,90,5.19,39.01
TX-479,"Webb County",14.3,15,-6.27,20.57
TX-481,"Wharton County",46.64,91,5.14,41.5
TX-483,"Wheeler County",29.3,108,5.94,23.36
TX-485,"Wichita County",31.08,88,2.93,28.15
TX-487,"Wilbarger County",27.9,80,1.91,25.99
TX-489,"Willacy County",26.5,74,1.46,25.04
TX-491,"Williamson County",36.12,84,3.13,32.99
TX-493,"Wilson County",22.85,27,-6.98,29.83
TX-495,"Winkler County",10.23,39,-2.14,12.37
TX-497,"Wise County",35.0,78,2.75,32.25
TX-499,"Wood County",58.29,118,15.92,42.37
TX-501,"Yoakum County",15.43,53,-1.36,16.79
TX-503,"Young County",32.54,94,4.86,27.68
TX-505,"Zapata County",17.15,53,-1.75,18.9
TX-507,"Zavala County",15.08,16,-7.09,22.17
UT-001,"Beaver County",15.91,111,3.32,12.59
UT-003,"Box Elder County",15.11,111,3.1,12.01
UT-005,"Cache County",33.32,106,5.41,27.91
UT-007,"Carbon County",16.66,100,1.92,14.74
UT-009,"Daggett County",17.89,105,2.79,15.1
UT-011,"Davis County",31.53,112,6.21,25.32
UT-013,"Duchesne County",20.34,103,2.58,17.76
UT-015,"Emery County",9.65,75,0.25,9.4
UT-017,"Garfield County",15.97,104,2.93,13.04
UT-019,"Grand County",13.07,89,1.16,11.91
UT-021,"Iron County",19.08,115,4.51,14.57
UT-023,"Juab County",15.66,117,3.95,11.71
UT-025,"Kane County",15.44,105,3.27,12.17
UT-027,"Millard County",12.29,107,2.42,9.87
UT-029,"Morgan County",30.24,101,4.24,26
UT-031,"Piute County",22.47,116,5.49,16.98
UT-033,"Rich County",18.42,89,1.72,16.7
UT-035,"Salt Lake County",27.67,113,5.58,22.09
UT-037,"San Juan County",11.23,82,0.54,10.69
UT-039,"Sanpete County",20.99,87,1.47,19.52
UT-041,"Sevier County",18.6,95,2.28,16.32
UT-043,"Summit County",30.33,95,3.47,26.86
UT-045,"Tooele County",14.52,120,4.3,10.22
UT-047,"Uintah County",13.4,87,1.21,12.19
UT-049,"Utah County",23.35,111,4.3,19.05
UT-051,"Wasatch County",28.28,97,3.23,25.05
UT-053,"Washington County",22.79,118,7.65,15.14
UT-055,"Wayne County",10.4,87,1.17,9.23
UT-057,"Weber County",32.32,105,5.49,26.83
VT-001,"Addison County",50.96,121,12.72,38.24
VT-003,"Bennington County",52.25,103,6.63,45.62
VT-005,"Caledonia County",52.66,122,12.29,40.37
VT-007,"Chittenden County",47.57,115,9.26,38.31
VT-009,"Essex County",52.35,119,10.45,41.9
VT-011,"Franklin County",51.01,118,9.3,41.71
VT-013,"Grand Isle County",42.88,116,8.2,34.68
VT-015,"Lamoille County",53.18,115,9.62,43.56
VT-017,"Orange County",50.68,118,11.34,39.34
VT-019,"Orleans County",55.66,122,12.14,43.52
VT-021,"Rutland County",50.72,118,9.61,41.11
VT-023,"Washington County",54.45,121,13.99,40.46
VT-025,"Windham County",51.69,94,5.53,46.16
VT-027,"Windsor County",48.77,108,6.88,41.89
VA-001,"Accomack County",47.11,99,5.31,41.8
VA-003,"Albemarle County",47.28,96,4.78,42.5
VA-005,"Alleghany County",45.94,107,5.9,40.04
VA-007,"Amelia County",41.13,47,-1.97,43.1
VA-009,"Amherst County",55.7,118,11.03,44.67
VA-011,"Appomattox County",46.41,92,4.33,42.08
VA-013,"Arlington County",46.54,96,4.88,41.66
VA-015,"Augusta County",45.18,96,5.03,40.15
VA-017,"Bath County",48.02,111,6.37,41.65
VA-019,"Bedford County",51.02,107,7.58,43.44
VA-021,"Bland County",45.5,93,4.46,41.04
VA-023,"Botetourt County",48.3,109,6.87,41.43
VA-025,"Brunswick County",48.15,86,3.84,44.31
VA-027,"Buchanan County",52.21,112,7.53,44.68
VA-029,"Buckingham County",42.41,57,-0.1,42.51
VA-031,"Campbell County",48.44,103,6.37,42.07
VA-033,"Caroline County",45.25,83,2.55,42.7
VA-035,"Carroll County",55.29,114,9.51,45.78
VA-036,"Charles City County",47.27,82,3.64,43.63
VA-037,"Charlotte County",49.79,107,7.29,42.5
VA-041,"Chesterfield County",42.89,56,-0.3,43.19
VA-043,"Clarke County",43.57,106,5.59,37.98
VA-045,"Craig County",48.58,110,7.48,41.1
VA-047,"Culpeper County",43.18,82,2.49,40.69
VA-049,"Cumberland County",41.83,54,-0.95,42.78
VA-051,"Dickenson County",52.72,116,8.78,43.94
VA-053,"Dinwiddie County",47.43,83,3.76,43.67
VA-057,"Essex County",43.67,61,0.58,43.09
VA-059,"Fairfax County",45.09,93,4.08,41.01
VA-061,"Fauquier County",43.43,88,3.28,40.15
VA-063,"Floyd County",51.16,104,6.13,45.03
VA-065,"Fluvanna County",44.85,76,2.49,42.36
VA-067,"Franklin County",52.07,116,8.7,43.37
VA-069,"Frederick County",41.69,102,4.79,36.9
VA-071,"Giles County",43.13,87,2.37,40.76
VA-073,"Gloucester County",47.91,85,3.76,44.15
VA-075,"Goochland County",41.95,56,-0.82,42.77
VA-077,"Grayson County",55.05,118,9.56,45.49
VA-079,"Greene County",47.28,94,4.51,42.77
VA-081,"Greensville County",51.07,102,6.32,44.75
VA-083,"Halifax County",47.65,93,4.61,43.04
VA-085,"Hanover County",43.4,62,0.34,43.06
VA-087,"Henrico County",43.75,64,0.6,43.15
VA-089,"Henry County",53.88,112,8.84,45.04
VA-091,"Highland County",47.79,91,4.01,43.78
VA-093,"Isle of Wight County",53.0,106,6.91,46.09
VA-095,"James City County",49.12,90,4.71,44.41
VA-097,"King and Queen County",45.69,71,1.96,43.73
VA-099,"King George County",43.03,71,1.16,41.87
VA-101,"King William County",45.4,70,1.9,43.5
VA-103,"Lancaster County",45.39,71,1.78,43.61
VA-105,"Lee County",63.31,122,13.07,50.24
VA-107,"Loudoun County",45.01,105,4.95,40.06
VA-109,"Louisa County",41.66,54,-1.17,42.83
VA-111,"Lunenburg County",48.51,98,5.32,43.19
VA-113,"Madison County",45.39,90,3.54,41.85
VA-115,"Mathews County",47.57,85,3.87,43.7
VA-117,"Mecklenburg County",47.6,87,3.85,43.75
VA-119,"Middlesex County",46.42,79,2.61,43.81
VA-121,"Montgomery County",43.06,83,2.81,40.25
VA-125,"Nelson County",51.31,107,7.03,44.28
VA-127,"New Kent County",46.38,80,2.52,43.86
VA-131,"Northampton County",46.8,91,4.49,42.31
VA-133,"Northumberland County",42.3,58,-0.71,43.01
VA-135,"Nottoway County",43.82,59,0.59,43.23
VA-137,"Orange County",40.56,50,-1.4,41.96
VA-139,"Page County",43.38,90,3.89,39.49
VA-141,"Patrick County",57.13,105,7.59,49.54
VA-143,"Pittsylvania County",51.22,114,8.12,43.1
VA-145,"Powhatan County",40.99,47,-1.87,42.86
VA-147,"Prince Edward County",45.65,78,3.01,42.64
VA-149,"Prince George County",49.79,97,6.2,43.59
VA-153,"Prince William County",41.9,74,1.36,40.54
VA-155,"Pulaski County",44.59,98,4.92,39.67
VA-157,"Rappahannock County",45.09,101,5.7,39.39
VA-159,"Richmond County",42.27,55,-0.82,43.09
VA-161,"Roanoke County",47.36,105,5.59,41.77
VA-163,"Rockbridge County",52.1,119,10.68,41.42
VA-165,"Rockingham County",42.78,89,3.72,39.06
VA-167,"Russell County",52.68,116,8.15,44.53
VA-169,"Scott County",61.12,124,14.13,46.99
VA-171,"Shenandoah County",38.98,84,2.76,36.22
VA-173,"Smyth County",52.96,115,8.11,44.85
VA-175,"Southampton County",54.34,110,8.18,46.16
VA-177,"Spotsylvania County",43.13,66,0.68,42.45
VA-179,"Stafford County",40.78,58,-0.57,41.35
VA-181,"Surry County",53.28,111,8.72,44.56
VA-183,"Sussex County",54.71,115,10.1,44.61
VA-185,"Tazewell County",50.23,98,4.98,45.25
VA-187,"Warren County",41.44,91,4.49,36.95
VA-191,"Washington County",54.62,121,9.95,44.67
VA-193,"Westmoreland County",41.42,52,-1.01,42.43
VA-195,"Wise County",57.06,116,9.61,47.45
VA-197,"Wythe County",46.88,110,6.7,40.18
VA-199,"York County",48.52,86,4.05,44.47
VA-510,"Alexandria City",46.29,95,4.87,41.42
VA-520,"Bristol City",58.06,123,13.58,44.48
VA-530,"Buena Vista City",53.07,119,11.47,41.6
VA-540,"Charlottesville City",47.87,99,4.93,42.94
VA-550,"Chesapeake City",51.41,92,4.79,46.62
VA-570,"Colonial Heights City",45.16,74,2.11,43.05
VA-580,"Covington City",43.51,101,4.96,38.55
VA-590,"Danville City",49.17,103,6.11,43.06
VA-595,"Emporia City",51.9,103,7.21,44.69
VA-600,"Fairfax City",46.31,98,5.03,41.28
VA-610,"Falls Church City",46.68,96,4.86,41.82
VA-620,"Franklin City",54.61,109,7.55,47.06
VA-630,"Fredericksburg City",42.24,72,0.48,41.76
VA-640,"Galax City",53.22,114,8.93,44.29
VA-650,"Hampton City",48.12,88,3.73,44.39
VA-660,"Harrisonburg City",40.79,85,3.03,37.76
VA-670,"Hopewell City",45.29,75,2.06,43.23
VA-680,"Lynchburg City",49.66,109,7.25,42.41
VA-683,"Manassas City",43.08,92,3.01,40.07
VA-685,"Manassas Park City",43.64,93,3.33,40.31
VA-690,"Martinsville City",54.61,115,9.83,44.78
VA-700,"Newport News City",49.29,92,4.34,44.95
VA-710,"Norfolk City",48.37,82,3.37,45
VA-720,"Norton City",57.23,116,10.36,46.87
VA-730,"Petersburg City",46.95,86,3.61,43.34
VA-735,"Poquoson City",47.78,88,3.86,43.92
VA-740,"Portsmouth City",49.25,84,3.53,45.72
VA-750,"Radford City",41.91,82,2.71,39.2
VA-760,"Richmond City",43.38,61,0.32,43.06
VA-770,"Roanoke City",46.76,99,5.58,41.18
VA-775,"Salem City",45.98,99,5.06,40.92
VA-790,"Staunton City",40.95,90,3.54,37.41
VA-800,"Suffolk City",51.81,96,4.53,47.28
VA-810,"Virginia Beach City",51.14,98,5.82,45.32
VA-820,"Waynesboro City",44.74,98,5.45,39.29
VA-830,"Williamsburg City",49.15,89,4.52,44.63
VA-840,"Winchester City",42.22,100,4.87,37.35
WA-001,"Adams County",10.82,68,-0.02,10.84
WA-003,"Asotin County",16.7,51,-0.54,17.24
WA-005,"Benton County",8.34,69,0.19,8.15
WA-007,"Chelan County",31.22,25,-5.91,37.13
WA-009,"Clallam County",77.23,29,-10.79,88.02
WA-011,"Clark County",51.18,10,-14.56,65.74
WA-013,"Columbia County",25.73,50,-1.07,26.8
WA-015,"Cowlitz County",58.04,6,-18.47,76.51
WA-017,"Douglas County",11.02,57,-0.38,11.4
WA-019,"Ferry County",18.05,49,-0.9,18.95
WA-021,"Franklin County",9.48,75,0.37,9.11
WA-023,"Garfield County",19.02,53,-0.49,19.51
WA-025,"Grant County",7.25,38,-1.02,8.27
WA-027,"Grays Harbor County",68.55,5,-26.66,95.21
WA-029,"Island County",20.49,11,-5.54,26.03
WA-031,"Jefferson County",88.88,19,-18.6,107.48
WA-033,"King County",59.5,14,-13.34,72.84
WA-035,"Kitsap County",34.06,19,-8.07,42.13
WA-037,"Kittitas County",27.02,18,-6.09,33.11
WA-039,"Klickitat County",20.73,46,-1.74,22.47
WA-041,"Lewis County",53.86,7,-18.16,72.02
WA-043,"Lincoln County",11.34,33,-1.65,12.99
WA-045,"Mason County",67.32,10,-20.86,88.18
WA-047,"Okanogan County",20.5,41,-2.11,22.61
WA-049,"Pacific County",60.22,2,-29.51,89.73
WA-051,"Pend Oreille County",26.66,12,-7.3,33.96
WA-053,"Pierce County",52.15,15,-11.42,63.57
WA-055,"San Juan County",22.06,10,-6.32,28.38
WA-057,"Skagit County",62.02,14,-14.37,76.39
WA-059,"Skamania County",68.86,8,-21.81,90.67
WA-061,"Snohomish County",63.95,9,-17.13,81.08
WA-063,"Spokane County",18.86,43,-1.18,20.04
WA-065,"Stevens County",19.65,27,-3.01,22.66
WA-067,"Thurston County",35.09,3,-15.49,50.58
WA-069,"Wahkiakum County",58.01,3,-25.0,83.01
WA-071,"Walla Walla County",15.12,71,0.4,14.72
WA-073,"Whatcom County",57.82,17,-10.45,68.27
WA-075,"Whitman County",15.94,34,-1.37,17.31
WA-077,"Yakima County",23.49,36,-2.6,26.09
WV-001,"Barbour County",48.98,77,1.34,47.64
WV-003,"Berkeley County",44.73,110,7.0,37.73
WV-005,"Boone County",49.39,88,3.43,45.96
WV-007,"Braxton County",47.09,68,0.38,46.71
WV-009,"Brooke County",46.42,110,6.95,39.47
WV-011,"Cabell County",48.21,109,5.67,42.54
WV-013,"Calhoun County",44.74,58,-0.22,44.96
WV-015,"Clay County",44.78,49,-1.52,46.3
WV-017,"Doddridge County",48.76,93,3.37,45.39
WV-019,"Fayette County",46.63,62,-0.17,46.8
WV-021,"Gilmer County",45.7,56,-0.17,45.87
WV-023,"Grant County",42.35,99,4.12,38.23
WV-025,"Greenbrier County",49.11,97,4.65,44.46
WV-027,"Hampshire County",39.7,95,3.23,36.47
WV-029,"Hancock County",54.72,123,16.51,38.21
WV-031,"Hardy County",40.24,82,2.71,37.53
WV-033,"Harrison County",45.5,74,1.03,44.47
WV-035,"Jackson County",45.59,82,2.97,42.62
WV-037,"Jefferson County",46.49,113,7.86,38.63
WV-039,"Kanawha County",47.04,81,2.09,44.95
WV-041,"Lewis County",47.63,72,0.49,47.14
WV-043,"Lincoln County",49.53,103,5.47,44.06
WV-045,"Logan County",51.65,98,5.38,46.27
WV-047,"McDowell County",48.52,94,4.02,44.5
WV-049,"Marion County",44.3,70,0.53,43.77
WV-051,"Marshall County",52.31,116,9.5,42.81
WV-053,"Mason County",45.72,96,4.2,41.52
WV-055,"Mercer County",44.29,90,3.08,41.21
WV-057,"Mineral County",38.72,87,2.6,36.12
WV-059,"Mingo County",53.68,112,8.28,45.4
WV-061,"Monongalia County",46.38,89,2.8,43.58
WV-063,"Monroe County",46.87,110,6.33,40.54
WV-065,"Morgan County",43.02,106,5.87,37.15
WV-067,"Nicholas County",48.59,58,-0.57,49.16
WV-069,"Ohio County",47.4,109,6.67,40.73
WV-071,"Pendleton County",43.77,96,4.54,39.23
WV-073,"Pleasants County",50.2,109,7.17,43.03
WV-075,"Pocahontas County",51.34,79,2.36,48.98
WV-077,"Preston County",55.5,104,6.29,49.21
WV-079,"Putnam County",45.73,87,2.61,43.12
WV-081,"Raleigh County",48.65,88,3.29,45.36
WV-083,"Randolph County",56.3,84,2.65,53.65
WV-085,"Ritchie County",49.08,94,4.66,44.42
WV-087,"Roane County",44.46,67,0.42,44.04
WV-089,"Summers County",45.87,106,5.48,40.39
WV-091,"Taylor County",46.23,73,1.31,44.92
WV-093,"Tucker County",58.75,111,8.16,50.59
WV-095,"Tyler County",50.84,108,6.87,43.97
WV-097,"Upshur County",49.69,48,-1.69,51.38
WV-099,"Wayne County",53.18,113,9.38,43.8
WV-101,"Webster County",56.93,82,2.26,54.67
WV-103,"Wetzel County",50.42,101,5.55,44.87
WV-105,"Wirt County",48.12,95,4.73,43.39
WV-107,"Wood County",49.29,109,7.79,41.5
WV-109,"Wyoming County",49.78,89,3.13,46.65
WI-001,"Adams County",45.17,123,13.69,31.48
WI-003,"Ashland County",37.35,105,5.51,31.84
WI-005,"Barron County",42.34,119,11.2,31.14
WI-007,"Bayfield County",33.15,89,3.08,30.07
WI-009,"Brown County",46.61,125,16.75,29.86
WI-011,"Buffalo County",48.7,125,17.56,31.14
WI-013,"Burnett County",39.41,119,9.74,29.67
WI-015,"Calumet County",44.71,125,14.57,30.14
WI-017,"Chippewa County",41.21,118,9.17,32.04
WI-019,"Clark County",45.83,125,14.06,31.77
WI-021,"Columbia County",45.37,124,14.22,31.15
WI-023,"Crawford County",52.46,124,19.69,32.77
WI-025,"Dane County",45.87,124,13.46,32.41
WI-027,"Dodge County",45.47,124,14.57,30.9
WI-029,"Door County",44.29,125,14.59,29.7
WI-031,"Douglas County",35.57,110,5.97,29.6
WI-033,"Dunn County",43.79,123,12.65,31.14
WI-035,"Eau Claire County",44.75,123,12.89,31.86
WI-037,"Florence County",33.93,103,4.51,29.42
WI-039,"Fond du Lac County",43.87,125,13.48,30.39
WI-041,"Forest County",39.66,122,9.21,30.45
WI-043,"Grant County",52.91,125,20.02,32.89
WI-045,"Green County",49.27,124,15.69,33.58
WI-047,"Green Lake County",43.42,124,12.6,30.82
WI-049,"Iowa County",50.26,125,17.58,32.68
WI-051,"Iron County",38.98,109,5.99,32.99
WI-053,"Jackson County",47.51,125,15.84,31.67
WI-055,"Jefferson County",42.24,120,10.26,31.98
WI-057,"Juneau County",45.04,123,13.4,31.64
WI-059,"Kenosha County",49.34,125,17.05,32.29
WI-061,"Kewaunee County",43.12,125,13.31,29.81
WI-063,"La Crosse County",47.75,124,16.07,31.68
WI-065,"Lafayette County",52.0,125,18.36,33.64
WI-067,"Langlade County",41.18,124,9.5,31.68
WI-069,"Lincoln County",39.82,120,8.56,31.26
WI-071,"Manitowoc County",42.15,125,12.17,29.98
WI-073,"Marathon County",44.37,124,12.92,31.45
WI-075,"Marinette County",41.62,125,12.31,29.31
WI-077,"Marquette County",43.43,122,12.61,30.82
WI-078,"Menominee County",44.96,125,13.99,30.97
WI-079,"Milwaukee County",42.77,124,11.74,31.03
WI-081,"Monroe County",45.25,124,13.19,32.06
WI-083,"Oconto County",45.99,125,16.15,29.84
WI-085,"Oneida County",39.45,117,8.55,30.9
WI-087,"Outagamie County",46.66,125,16.26,30.4
WI-089,"Ozaukee County",37.93,117,7.57,30.36
WI-091,"Pepin County",47.93,125,17.2,30.73
WI-093,"Pierce County",42.79,123,12.19,30.6
WI-095,"Polk County",42.52,123,12.28,30.24
WI-097,"Portage County",43.7,124,12.24,31.46
WI-099,"Price County",37.55,106,5.29,32.26
WI-101,"Racine County",47.61,125,15.72,31.89
WI-103,"Richland County",48.81,124,16.53,32.28
WI-105,"Rock County",48.64,124,15.6,33.04
WI-107,"Rusk County",39.59,111,8.01,31.58
WI-109,"St. Croix County",42.06,121,11.67,30.39
WI-111,"Sauk County",47.96,124,15.97,31.99
WI-113,"Sawyer County",41.33,118,10.24,31.09
WI-115,"Shawano County",46.31,125,15.37,30.94
WI-117,"Sheboygan County",40.03,123,9.91,30.12
WI-119,"Taylor County",42.89,123,10.74,32.15
WI-121,"Trempealeau County",48.13,124,16.57,31.56
WI-123,"Vernon County",48.26,123,15.48,32.78
WI-125,"Vilas County",40.26,119,8.52,31.74
WI-127,"Walworth County",49.7,125,16.32,33.38
WI-129,"Washburn County",39.66,116,9.46,30.2
WI-131,"Washington County",42.24,124,11.23,31.01
WI-133,"Waukesha County",42.25,121,10.38,31.87
WI-135,"Waupaca County",43.3,125,12.39,30.91
WI-137,"Waushara County",42.56,125,11.25,31.31
WI-139,"Winnebago County",43.75,125,13.56,30.19
WI-141,"Wood County",43.84,123,12.65,31.19
WY-001,"Albany County",14.49,52,-0.61,15.1
WY-003,"Big Horn County",16.74,111,3.25,13.49
WY-005,"Campbell County",21.07,125,7.03,14.04
WY-007,"Carbon County",15.61,59,-0.36,15.97
WY-009,"Converse County",15.61,87,1.19,14.42
WY-011,"Crook County",25.96,124,8.58,17.38
WY-013,"Fremont County",16.56,97,1.92,14.64
WY-015,"Goshen County",16.94,91,2.15,14.79
WY-017,"Hot Springs County",17.41,115,4.15,13.26
WY-019,"Johnson County",18.81,112,3.54,15.27
WY-021,"Laramie County",17.75,94,2.0,15.75
WY-023,"Lincoln County",21.31,85,1.52,19.79
WY-025,"Natrona County",14.94,107,2.47,12.47
WY-027,"Niobrara County",19.08,111,3.88,15.2
WY-029,"Park County",26.0,111,4.21,21.79
WY-031,"Platte County",15.36,81,1.12,14.24
WY-033,"Sheridan County",21.81,100,2.44,19.37
WY-035,"Sublette County",18.38,62,-0.49,18.87
WY-037,"Sweetwater County",10.37,87,0.94,9.43
WY-039,"Teton County",36.46,86,1.95,34.51
WY-041,"Uinta County",14.43,98,1.75,12.68
WY-043,"Washakie County",16.71,119,4.48,12.23
WY-045,"Weston County",20.19,119,5.48,14.71
AK-013,"Aleutians East Borough",59.19,87,11.53,47.66
AK-016,"Aleutians West Census Area",66.36,59,2.32,64.04
AK-020,"Anchorage Municipality",64.51,34,-3.36,67.87
AK-050,"Bethel Census Area",28.38,94,7.32,21.06
AK-060,"Bristol Bay Borough",25.07,84,4.22,20.85
AK-068,"Denali Borough",28.25,85,4.88,23.37
AK-070,"Dillingham Census Area",44.96,95,11.66,33.3
AK-090,"Fairbanks North Star Borough",20.52,86,4.58,15.94
AK-100,"Haines Borough",75.3,22,-11.09,86.39
AK-105,"Hoonah-Angoon Census Area",117.64,13,-17.89,135.53
AK-110,"Juneau City and Borough",145.78,16,-21.33,167.11
AK-122,"Kenai Peninsula Borough",64.09,62,2.59,61.5
AK-130,"Ketchikan Gateway Borough",144.48,29,-10.3,154.78
AK-150,"Kodiak Island Borough",66.18,61,3.58,62.6
AK-158,"Kusilvak Census Area",27.71,94,8.79,18.92
AK-164,"Lake and Peninsula Borough",43.54,89,8.28,35.26
AK-170,"Matanuska-Susitna Borough",36.12,47,-0.07,36.19
AK-180,"Nome Census Area",19.35,82,3.28,16.07
AK-185,"North Slope Borough",14.62,92,3.76,10.86
AK-188,"Northwest Arctic Borough",16.69,74,1.75,14.94
AK-195,"Petersburg Borough",159.78,16,-19.92,179.7
AK-198,"Prince of Wales-Hyder Census Area",95.9,5,-21.42,117.32
AK-220,"Sitka City and Borough",133.78,11,-20.68,154.46
AK-230,"Skagway Municipality",66.47,27,-10.17,76.64
AK-240,"Southeast Fairbanks Census Area",20.69,78,2.87,17.82
AK-261,"Valdez-Cordova Census Area",65.94,14,-11.66,77.6
AK-275,"Wrangell City and Borough",123.4,15,-17.86,141.26
AK-282,"Yakutat City and Borough",154.08,4,-48.39,202.47
AK-290,"Yukon-Koyukuk Census Area",18.71,87,3.4,15.31
