January - December 2019 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99,Rank out of 126 Years
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
TX-321,"Matagorda County",71.4,120,2.3,69.1
TX-323,"Maverick County",71.9,109,1.4,70.5
TX-325,"Medina County",69.8,107,1.4,68.4
TX-327,"Menard County",65.5,114,1.8,63.7
TX-329,"Midland County",65.5,115,2.1,63.4
TX-331,"Milam County",67.7,109,1.4,66.3
TX-333,"Mills County",65.5,98,0.8,64.7
TX-335,"Mitchell County",64.9,107,1.4,63.5
TX-337,"Montague County",63.5,80,0.4,63.1
TX-339,"Montgomery County",69.1,111,1.6,67.5
TX-341,"Moore County",57.6,94,0.9,56.7
TX-343,"Morris County",64.3,85,0.5,63.8
TX-345,"Motley County",61.4,68,0.2,61.2
TX-347,"Nacogdoches County",66.3,94,0.7,65.6
TX-349,"Navarro County",66.0,73,0.3,65.7
TX-351,"Newton County",67.4,111,1.4,66
TX-353,"Nolan County",64.3,108,1.5,62.8
TX-355,"Nueces County",73.6,118,2.4,71.2
TX-357,"Ochiltree County",57.5,83,0.6,56.9
TX-359,"Oldham County",57.4,90,0.9,56.5
TX-361,"Orange County",69.1,117,1.7,67.4
TX-363,"Palo Pinto County",64.8,86,0.6,64.2
TX-365,"Panola County",65.8,79,0.3,65.5
TX-367,"Parker County",64.8,81,0.3,64.5
TX-369,"Parmer County",57.7,109,1.6,56.1
TX-371,"Pecos County",66.0,117,2.1,63.9
TX-373,"Polk County",67.1,74,0.4,66.7
TX-375,"Potter County",58.3,98,1.2,57.1
TX-377,"Presidio County",66.0,120,2.5,63.5
TX-379,"Rains County",64.9,96,1.1,63.8
TX-381,"Randall County",57.9,104,1.3,56.6
TX-383,"Reagan County",65.2,112,1.6,63.6
TX-385,"Real County",66.7,107,1.3,65.4
TX-387,"Red River County",63.6,97,0.8,62.8
TX-389,"Reeves County",66.2,118,2.5,63.7
TX-391,"Refugio County",71.4,104,1.2,70.2
TX-393,"Roberts County",58.6,96,0.9,57.7
TX-395,"Robertson County",67.1,94,0.8,66.3
TX-397,"Rockwall County",65.2,96,0.9,64.3
TX-399,"Runnels County",64.9,91,0.7,64.2
TX-401,"Rusk County",65.8,88,0.5,65.3
TX-403,"Sabine County",66.7,111,1.3,65.4
TX-405,"San Augustine County",66.6,105,1.0,65.6
TX-407,"San Jacinto County",67.9,92,0.7,67.2
TX-409,"San Patricio County",72.2,106,1.4,70.8
TX-411,"San Saba County",66.5,107,1.4,65.1
TX-413,"Schleicher County",65.2,109,1.5,63.7
TX-415,"Scurry County",63.9,101,1.1,62.8
TX-417,"Shackelford County",64.2,71,0.2,64
TX-419,"Shelby County",65.6,76,0.3,65.3
TX-421,"Sherman County",56.6,87,0.6,56
TX-423,"Smith County",65.4,95,0.8,64.6
TX-425,"Somervell County",65.8,86,0.5,65.3
TX-427,"Starr County",75.4,114,1.9,73.5
TX-429,"Stephens County",64.2,78,0.3,63.9
TX-431,"Sterling County",64.8,109,1.3,63.5
TX-433,"Stonewall County",64.1,89,0.7,63.4
TX-435,"Sutton County",65.9,112,1.8,64.1
TX-437,"Swisher County",58.3,91,0.8,57.5
TX-439,"Tarrant County",65.7,80,0.4,65.3
TX-441,"Taylor County",64.2,86,0.6,63.6
TX-443,"Terrell County",67.6,112,1.5,66.1
TX-445,"Terry County",61.0,96,0.9,60.1
TX-447,"Throckmorton County",64.1,78,0.4,63.7
TX-449,"Titus County",64.3,94,0.9,63.4
TX-451,"Tom Green County",65.6,102,1.1,64.5
TX-453,"Travis County",68.4,109,1.3,67.1
TX-455,"Trinity County",66.4,51,-0.1,66.5
TX-457,"Tyler County",67.1,100,0.8,66.3
TX-459,"Upshur County",64.8,82,0.4,64.4
TX-461,"Upton County",66.2,114,1.8,64.4
TX-463,"Uvalde County",69.6,101,1.2,68.4
TX-465,"Val Verde County",68.6,101,1.1,67.5
TX-467,"Van Zandt County",65.2,93,0.7,64.5
TX-469,"Victoria County",71.7,119,2.2,69.5
TX-471,"Walker County",67.3,76,0.3,67
TX-473,"Waller County",69.6,112,1.8,67.8
TX-475,"Ward County",66.8,117,2.5,64.3
TX-477,"Washington County",68.9,109,1.4,67.5
TX-479,"Webb County",73.2,109,1.6,71.6
TX-481,"Wharton County",71.1,120,2.4,68.7
TX-483,"Wheeler County",59.1,87,0.8,58.3
TX-485,"Wichita County",63.4,79,0.4,63
TX-487,"Wilbarger County",63.3,86,0.5,62.8
TX-489,"Willacy County",74.8,112,1.7,73.1
TX-491,"Williamson County",67.7,108,1.3,66.4
TX-493,"Wilson County",70.1,96,1.0,69.1
TX-495,"Winkler County",65.5,116,2.2,63.3
TX-497,"Wise County",64.5,86,0.5,64
TX-499,"Wood County",65.0,98,1.0,64
TX-501,"Yoakum County",60.3,103,1.2,59.1
TX-503,"Young County",64.1,78,0.5,63.6
TX-505,"Zapata County",75.2,117,2.2,73
TX-507,"Zavala County",71.6,108,1.5,70.1
UT-001,"Beaver County",48.2,70,0.3,47.9
UT-003,"Box Elder County",47.0,51,0.0,47
UT-005,"Cache County",42.8,67,0.3,42.5
UT-007,"Carbon County",43.8,71,0.4,43.4
UT-009,"Daggett County",39.9,39,-0.6,40.5
UT-011,"Davis County",48.9,89,1.0,47.9
UT-013,"Duchesne County",40.8,74,0.6,40.2
UT-015,"Emery County",49.8,80,0.6,49.2
UT-017,"Garfield County",47.9,78,0.6,47.3
UT-019,"Grand County",50.7,93,1.3,49.4
UT-021,"Iron County",47.7,60,0.1,47.6
UT-023,"Juab County",49.3,57,0.1,49.2
UT-025,"Kane County",51.7,73,0.5,51.2
UT-027,"Millard County",50.0,57,0.1,49.9
UT-029,"Morgan County",43.4,82,0.9,42.5
UT-031,"Piute County",42.9,72,0.4,42.5
UT-033,"Rich County",38.9,43,-0.5,39.4
UT-035,"Salt Lake County",48.9,98,1.2,47.7
UT-037,"San Juan County",52.2,73,0.6,51.6
UT-039,"Sanpete County",43.6,78,0.5,43.1
UT-041,"Sevier County",43.8,47,-0.1,43.9
UT-043,"Summit County",37.8,55,0.0,37.8
UT-045,"Tooele County",49.6,48,-0.3,49.9
UT-047,"Uintah County",44.8,73,0.4,44.4
UT-049,"Utah County",46.2,75,0.4,45.8
UT-051,"Wasatch County",40.2,67,0.2,40
UT-053,"Washington County",54.6,41,-0.3,54.9
UT-055,"Wayne County",50.3,81,0.7,49.6
UT-057,"Weber County",45.4,76,0.8,44.6
VT-001,"Addison County",42.9,61,0.2,42.7
VT-003,"Bennington County",43.0,103,1.4,41.6
VT-005,"Caledonia County",39.8,42,-0.4,40.2
VT-007,"Chittenden County",43.6,91,1.0,42.6
VT-009,"Essex County",39.2,59,0.1,39.1
VT-011,"Franklin County",42.6,77,0.6,42
VT-013,"Grand Isle County",44.3,73,0.5,43.8
VT-015,"Lamoille County",40.5,73,0.4,40.1
VT-017,"Orange County",41.8,81,0.6,41.2
VT-019,"Orleans County",39.9,61,0.2,39.7
VT-021,"Rutland County",42.6,82,0.6,42
VT-023,"Washington County",40.6,55,0.1,40.5
VT-025,"Windham County",43.8,95,1.1,42.7
VT-027,"Windsor County",42.9,94,1.0,41.9
VA-001,"Accomack County",59.8,124,3.3,56.5
VA-003,"Albemarle County",57.7,123,3.1,54.6
VA-005,"Alleghany County",54.2,119,1.9,52.3
VA-007,"Amelia County",59.5,125,2.8,56.7
VA-009,"Amherst County",56.6,119,2.2,54.4
VA-011,"Appomattox County",57.8,122,2.5,55.3
VA-013,"Arlington County",58.0,123,3.1,54.9
VA-015,"Augusta County",54.5,123,2.7,51.8
VA-017,"Bath County",53.5,121,2.3,51.2
VA-019,"Bedford County",57.5,120,2.2,55.3
VA-021,"Bland County",53.1,124,2.3,50.8
VA-023,"Botetourt County",56.1,117,1.7,54.4
VA-025,"Brunswick County",60.5,126,3.1,57.4
VA-027,"Buchanan County",56.0,126,2.5,53.5
VA-029,"Buckingham County",58.6,124,2.8,55.8
VA-031,"Campbell County",57.9,122,2.6,55.3
VA-033,"Caroline County",58.7,122,2.7,56
VA-035,"Carroll County",54.3,123,2.7,51.6
VA-036,"Charles City County",61.2,126,2.7,58.5
VA-037,"Charlotte County",58.7,124,2.7,56
VA-041,"Chesterfield County",59.9,123,2.5,57.4
VA-043,"Clarke County",55.2,120,2.5,52.7
VA-045,"Craig County",54.2,119,2.0,52.2
VA-047,"Culpeper County",57.1,123,2.9,54.2
VA-049,"Cumberland County",59.0,125,2.8,56.2
VA-051,"Dickenson County",55.9,124,2.4,53.5
VA-053,"Dinwiddie County",60.4,126,3.0,57.4
VA-057,"Essex County",59.3,122,2.6,56.7
VA-059,"Fairfax County",57.7,123,3.2,54.5
VA-061,"Fauquier County",56.6,123,3.1,53.5
VA-063,"Floyd County",53.4,121,2.4,51
VA-065,"Fluvanna County",58.6,125,2.9,55.7
VA-067,"Franklin County",57.7,124,2.6,55.1
VA-069,"Frederick County",54.4,118,2.5,51.9
VA-071,"Giles County",53.8,124,2.2,51.6
VA-073,"Gloucester County",60.9,126,2.9,58
VA-075,"Goochland County",58.6,121,2.5,56.1
VA-077,"Grayson County",52.4,124,2.7,49.7
VA-079,"Greene County",56.4,125,3.3,53.1
VA-081,"Greensville County",61.0,126,3.0,58
VA-083,"Halifax County",59.3,126,2.8,56.5
VA-085,"Hanover County",59.2,124,2.6,56.6
VA-087,"Henrico County",60.0,124,2.5,57.5
VA-089,"Henry County",58.7,124,2.5,56.2
VA-091,"Highland County",51.0,123,2.6,48.4
VA-093,"Isle of Wight County",61.5,126,2.8,58.7
VA-095,"James City County",61.2,126,2.9,58.3
VA-097,"King and Queen County",59.8,125,2.7,57.1
VA-099,"King George County",59.1,122,3.2,55.9
VA-101,"King William County",59.9,125,2.8,57.1
VA-103,"Lancaster County",59.8,124,2.6,57.2
VA-105,"Lee County",56.4,115,1.6,54.8
VA-107,"Loudoun County",56.3,123,3.0,53.3
VA-109,"Louisa County",57.8,123,2.6,55.2
VA-111,"Lunenburg County",59.5,126,2.9,56.6
VA-113,"Madison County",55.9,122,3.1,52.8
VA-115,"Mathews County",60.8,126,2.8,58
VA-117,"Mecklenburg County",60.0,126,2.9,57.1
VA-119,"Middlesex County",60.1,124,2.6,57.5
VA-121,"Montgomery County",55.0,125,2.4,52.6
VA-125,"Nelson County",56.5,122,2.6,53.9
VA-127,"New Kent County",60.4,126,2.7,57.7
VA-131,"Northampton County",60.6,124,2.9,57.7
VA-133,"Northumberland County",59.3,124,2.7,56.6
VA-135,"Nottoway County",59.7,126,3.1,56.6
VA-137,"Orange County",57.3,121,2.7,54.6
VA-139,"Page County",54.7,123,3.1,51.6
VA-141,"Patrick County",56.8,122,2.4,54.4
VA-143,"Pittsylvania County",58.8,126,2.5,56.3
VA-145,"Powhatan County",59.1,123,2.5,56.6
VA-147,"Prince Edward County",58.8,124,2.8,56
VA-149,"Prince George County",61.1,126,2.7,58.4
VA-153,"Prince William County",58.0,124,3.5,54.5
VA-155,"Pulaski County",54.9,124,2.6,52.3
VA-157,"Rappahannock County",55.3,123,2.9,52.4
VA-159,"Richmond County",59.2,121,2.4,56.8
VA-161,"Roanoke County",56.5,121,2.2,54.3
VA-163,"Rockbridge County",55.5,122,2.0,53.5
VA-165,"Rockingham County",54.8,125,3.2,51.6
VA-167,"Russell County",55.5,126,2.7,52.8
VA-169,"Scott County",57.2,125,2.3,54.9
VA-171,"Shenandoah County",54.8,123,2.8,52
VA-173,"Smyth County",53.9,126,2.9,51
VA-175,"Southampton County",61.2,126,2.9,58.3
VA-177,"Spotsylvania County",57.5,120,2.6,54.9
VA-179,"Stafford County",58.4,123,3.4,55
VA-181,"Surry County",61.4,126,3.0,58.4
VA-183,"Sussex County",61.1,126,3.0,58.1
VA-185,"Tazewell County",53.5,126,2.8,50.7
VA-187,"Warren County",54.9,122,2.7,52.2
VA-191,"Washington County",56.1,126,2.7,53.4
VA-193,"Westmoreland County",59.1,123,2.7,56.4
VA-195,"Wise County",54.8,124,2.1,52.7
VA-197,"Wythe County",54.0,125,2.7,51.3
VA-199,"York County",61.6,126,3.0,58.6
VA-510,"Alexandria City",58.6,123,3.2,55.4
VA-520,"Bristol City",57.7,126,2.8,54.9
VA-530,"Buena Vista City",56.7,121,2.0,54.7
VA-540,"Charlottesville City",58.2,122,3.0,55.2
VA-550,"Chesapeake City",62.0,126,3.1,58.9
VA-570,"Colonial Heights City",60.7,125,2.5,58.2
VA-580,"Covington City",55.7,117,1.7,54
VA-590,"Danville City",59.8,122,2.3,57.5
VA-595,"Emporia City",61.0,126,2.9,58.1
VA-600,"Fairfax City",57.3,123,3.1,54.2
VA-610,"Falls Church City",57.4,123,3.0,54.4
VA-620,"Franklin City",61.2,126,2.7,58.5
VA-630,"Fredericksburg City",58.0,122,3.0,55
VA-640,"Galax City",54.4,124,2.8,51.6
VA-650,"Hampton City",62.1,126,3.0,59.1
VA-660,"Harrisonburg City",56.0,125,3.3,52.7
VA-670,"Hopewell City",61.0,124,2.4,58.6
VA-680,"Lynchburg City",57.6,122,2.4,55.2
VA-683,"Manassas City",57.8,123,3.3,54.5
VA-685,"Manassas Park City",57.8,123,3.3,54.5
VA-690,"Martinsville City",58.7,124,2.4,56.3
VA-700,"Newport News City",62.0,126,3.0,59
VA-710,"Norfolk City",62.7,126,3.4,59.3
VA-720,"Norton City",54.8,124,2.0,52.8
VA-730,"Petersburg City",60.8,126,2.6,58.2
VA-735,"Poquoson City",62.0,126,3.0,59
VA-740,"Portsmouth City",62.6,126,3.1,59.5
VA-750,"Radford City",55.3,125,2.6,52.7
VA-760,"Richmond City",59.9,124,2.5,57.4
VA-770,"Roanoke City",58.1,122,2.3,55.8
VA-775,"Salem City",57.9,121,2.3,55.6
VA-790,"Staunton City",55.5,122,2.7,52.8
VA-800,"Suffolk City",61.4,126,2.6,58.8
VA-810,"Virginia Beach City",62.3,126,3.4,58.9
VA-820,"Waynesboro City",55.9,123,2.8,53.1
VA-830,"Williamsburg City",61.2,126,3.0,58.2
VA-840,"Winchester City",54.8,119,2.4,52.4
WA-001,"Adams County",48.1,48,-0.3,48.4
WA-003,"Asotin County",47.8,83,0.8,47
WA-005,"Benton County",50.8,29,-0.8,51.6
WA-007,"Chelan County",42.7,74,0.5,42.2
WA-009,"Clallam County",47.9,107,1.2,46.7
WA-011,"Clark County",51.6,91,0.7,50.9
WA-013,"Columbia County",47.1,72,0.3,46.8
WA-015,"Cowlitz County",49.7,99,1.0,48.7
WA-017,"Douglas County",46.8,51,-0.2,47
WA-019,"Ferry County",42.4,69,0.3,42.1
WA-021,"Franklin County",50.2,39,-0.6,50.8
WA-023,"Garfield County",47.7,78,0.6,47.1
WA-025,"Grant County",49.4,55,-0.1,49.5
WA-027,"Grays Harbor County",50.1,97,0.9,49.2
WA-029,"Island County",51.4,109,1.5,49.9
WA-031,"Jefferson County",46.0,106,1.1,44.9
WA-033,"King County",47.9,99,1.0,46.9
WA-035,"Kitsap County",51.9,109,1.3,50.6
WA-037,"Kittitas County",44.8,80,0.5,44.3
WA-039,"Klickitat County",47.6,70,0.1,47.5
WA-041,"Lewis County",47.2,82,0.5,46.7
WA-043,"Lincoln County",45.3,30,-1.0,46.3
WA-045,"Mason County",49.4,108,1.2,48.2
WA-047,"Okanogan County",42.2,68,0.4,41.8
WA-049,"Pacific County",50.3,97,0.9,49.4
WA-051,"Pend Oreille County",41.9,74,0.5,41.4
WA-053,"Pierce County",47.1,98,0.9,46.2
WA-055,"San Juan County",51.2,109,1.4,49.8
WA-057,"Skagit County",46.2,101,1.0,45.2
WA-059,"Skamania County",45.6,99,1.0,44.6
WA-061,"Snohomish County",46.4,91,0.7,45.7
WA-063,"Spokane County",46.2,69,0.4,45.8
WA-065,"Stevens County",44.4,69,0.3,44.1
WA-067,"Thurston County",50.6,77,0.3,50.3
WA-069,"Wahkiakum County",50.3,106,1.0,49.3
WA-071,"Walla Walla County",50.9,41,-0.5,51.4
WA-073,"Whatcom County",44.8,107,1.3,43.5
WA-075,"Whitman County",48.0,58,0.1,47.9
WA-077,"Yakima County",45.8,74,0.2,45.6
WV-001,"Barbour County",54.3,126,3.6,50.7
WV-003,"Berkeley County",54.6,118,2.5,52.1
WV-005,"Boone County",56.6,124,2.6,54
WV-007,"Braxton County",55.7,124,2.7,53
WV-009,"Brooke County",52.6,114,1.9,50.7
WV-011,"Cabell County",57.0,121,2.5,54.5
WV-013,"Calhoun County",55.5,124,2.6,52.9
WV-015,"Clay County",56.2,124,2.7,53.5
WV-017,"Doddridge County",54.8,123,2.8,52
WV-019,"Fayette County",54.3,124,2.5,51.8
WV-021,"Gilmer County",55.7,125,2.9,52.8
WV-023,"Grant County",52.5,122,2.6,49.9
WV-025,"Greenbrier County",52.1,125,2.7,49.4
WV-027,"Hampshire County",53.8,118,2.2,51.6
WV-029,"Hancock County",51.8,106,1.4,50.4
WV-031,"Hardy County",53.4,122,2.5,50.9
WV-033,"Harrison County",55.1,126,3.3,51.8
WV-035,"Jackson County",55.8,121,2.3,53.5
WV-037,"Jefferson County",55.1,118,2.5,52.6
WV-039,"Kanawha County",56.9,124,2.5,54.4
WV-041,"Lewis County",55.5,126,3.2,52.3
WV-043,"Lincoln County",57.6,123,2.7,54.9
WV-045,"Logan County",57.0,122,2.4,54.6
WV-047,"McDowell County",55.6,125,2.5,53.1
WV-049,"Marion County",54.2,122,2.6,51.6
WV-051,"Marshall County",52.9,116,1.9,51
WV-053,"Mason County",55.6,114,1.7,53.9
WV-055,"Mercer County",53.4,118,2.0,51.4
WV-057,"Mineral County",53.7,112,1.9,51.8
WV-059,"Mingo County",57.6,123,2.4,55.2
WV-061,"Monongalia County",53.3,122,2.2,51.1
WV-063,"Monroe County",54.0,124,2.4,51.6
WV-065,"Morgan County",54.0,118,2.2,51.8
WV-067,"Nicholas County",53.7,125,2.8,50.9
WV-069,"Ohio County",52.7,118,2.0,50.7
WV-071,"Pendleton County",52.1,126,3.1,49
WV-073,"Pleasants County",54.6,120,2.4,52.2
WV-075,"Pocahontas County",49.2,122,2.4,46.8
WV-077,"Preston County",51.5,123,2.6,48.9
WV-079,"Putnam County",56.8,121,2.5,54.3
WV-081,"Raleigh County",54.0,125,2.6,51.4
WV-083,"Randolph County",50.4,126,3.2,47.2
WV-085,"Ritchie County",54.9,122,2.6,52.3
WV-087,"Roane County",55.7,122,2.4,53.3
WV-089,"Summers County",54.7,126,2.6,52.1
WV-091,"Taylor County",54.4,125,2.9,51.5
WV-093,"Tucker County",50.6,126,3.6,47
WV-095,"Tyler County",54.4,121,2.4,52
WV-097,"Upshur County",54.1,126,3.3,50.8
WV-099,"Wayne County",57.4,123,2.7,54.7
WV-101,"Webster County",51.8,120,2.1,49.7
WV-103,"Wetzel County",53.7,120,2.2,51.5
WV-105,"Wirt County",55.2,120,2.4,52.8
WV-107,"Wood County",55.3,119,2.4,52.9
WV-109,"Wyoming County",55.5,126,2.6,52.9
WI-001,"Adams County",43.7,68,0.2,43.5
WI-003,"Ashland County",38.5,39,-0.6,39.1
WI-005,"Barron County",40.4,35,-0.8,41.2
WI-007,"Bayfield County",38.9,55,-0.1,39
WI-009,"Brown County",43.8,91,0.9,42.9
WI-011,"Buffalo County",43.6,42,-0.4,44
WI-013,"Burnett County",40.2,41,-0.5,40.7
WI-015,"Calumet County",44.0,75,0.5,43.5
WI-017,"Chippewa County",41.1,33,-0.8,41.9
WI-019,"Clark County",41.4,52,-0.1,41.5
WI-021,"Columbia County",45.1,73,0.4,44.7
WI-023,"Crawford County",45.5,52,-0.2,45.7
WI-025,"Dane County",45.9,75,0.3,45.6
WI-027,"Dodge County",44.5,46,-0.5,45
WI-029,"Door County",42.2,46,-0.4,42.6
WI-031,"Douglas County",38.9,51,-0.2,39.1
WI-033,"Dunn County",42.3,44,-0.5,42.8
WI-035,"Eau Claire County",42.3,50,-0.2,42.5
WI-037,"Florence County",38.7,50,-0.2,38.9
WI-039,"Fond du Lac County",44.1,54,0.0,44.1
WI-041,"Forest County",38.0,33,-0.7,38.7
WI-043,"Grant County",45.7,41,-0.6,46.3
WI-045,"Green County",46.4,71,0.2,46.2
WI-047,"Green Lake County",44.2,51,-0.1,44.3
WI-049,"Iowa County",45.4,59,0.0,45.4
WI-051,"Iron County",37.6,28,-0.9,38.5
WI-053,"Jackson County",42.8,58,0.1,42.7
WI-055,"Jefferson County",46.1,59,0.0,46.1
WI-057,"Juneau County",43.4,49,-0.1,43.5
WI-059,"Kenosha County",46.9,50,-0.2,47.1
WI-061,"Kewaunee County",43.2,75,0.5,42.7
WI-063,"La Crosse County",44.3,46,-0.3,44.6
WI-065,"Lafayette County",45.8,51,-0.1,45.9
WI-067,"Langlade County",39.3,53,-0.2,39.5
WI-069,"Lincoln County",39.5,43,-0.4,39.9
WI-071,"Manitowoc County",43.7,73,0.4,43.3
WI-073,"Marathon County",41.2,60,0.0,41.2
WI-075,"Marinette County",40.8,38,-0.5,41.3
WI-077,"Marquette County",44.4,58,0.1,44.3
WI-078,"Menominee County",41.3,62,0.2,41.1
WI-079,"Milwaukee County",46.7,72,0.4,46.3
WI-081,"Monroe County",42.7,37,-0.7,43.4
WI-083,"Oconto County",41.8,55,0.0,41.8
WI-085,"Oneida County",38.2,31,-0.9,39.1
WI-087,"Outagamie County",43.8,76,0.5,43.3
WI-089,"Ozaukee County",45.3,66,0.2,45.1
WI-091,"Pepin County",43.2,38,-0.7,43.9
WI-093,"Pierce County",41.9,22,-1.4,43.3
WI-095,"Polk County",40.9,38,-0.7,41.6
WI-097,"Portage County",42.7,65,0.2,42.5
WI-099,"Price County",38.5,35,-0.6,39.1
WI-101,"Racine County",46.5,51,-0.2,46.7
WI-103,"Richland County",45.0,53,-0.1,45.1
WI-105,"Rock County",46.6,54,-0.1,46.7
WI-107,"Rusk County",39.7,26,-1.0,40.7
WI-109,"St. Croix County",41.8,34,-0.8,42.6
WI-111,"Sauk County",45.1,76,0.4,44.7
WI-113,"Sawyer County",38.9,50,-0.3,39.2
WI-115,"Shawano County",42.4,77,0.5,41.9
WI-117,"Sheboygan County",44.2,69,0.1,44.1
WI-119,"Taylor County",39.5,30,-0.9,40.4
WI-121,"Trempealeau County",43.5,49,-0.1,43.6
WI-123,"Vernon County",44.0,42,-0.5,44.5
WI-125,"Vilas County",37.4,29,-0.9,38.3
WI-127,"Walworth County",46.4,58,0.0,46.4
WI-129,"Washburn County",39.4,38,-0.5,39.9
WI-131,"Washington County",44.6,63,0.0,44.6
WI-133,"Waukesha County",45.8,70,0.2,45.6
WI-135,"Waupaca County",43.2,60,0.1,43.1
WI-137,"Waushara County",43.5,59,0.0,43.5
WI-139,"Winnebago County",44.3,68,0.2,44.1
WI-141,"Wood County",42.4,52,-0.1,42.5
WY-001,"Albany County",40.0,76,0.6,39.4
WY-003,"Big Horn County",41.8,67,0.3,41.5
WY-005,"Campbell County",42.0,17,-1.5,43.5
WY-007,"Carbon County",40.8,74,0.6,40.2
WY-009,"Converse County",42.7,32,-0.9,43.6
WY-011,"Crook County",41.1,14,-2.0,43.1
WY-013,"Fremont County",39.4,46,-0.4,39.8
WY-015,"Goshen County",45.5,43,-0.4,45.9
WY-017,"Hot Springs County",41.5,31,-0.8,42.3
WY-019,"Johnson County",41.7,34,-0.8,42.5
WY-021,"Laramie County",44.7,69,0.4,44.3
WY-023,"Lincoln County",37.2,57,0.0,37.2
WY-025,"Natrona County",42.1,43,-0.6,42.7
WY-027,"Niobrara County",43.1,15,-1.7,44.8
WY-029,"Park County",37.6,54,0.1,37.5
WY-031,"Platte County",45.0,49,-0.4,45.4
WY-033,"Sheridan County",41.0,37,-0.7,41.7
WY-035,"Sublette County",34.4,45,-0.3,34.7
WY-037,"Sweetwater County",40.0,37,-0.8,40.8
WY-039,"Teton County",34.4,54,0.0,34.4
WY-041,"Uinta County",38.1,30,-1.1,39.2
WY-043,"Washakie County",42.5,33,-1.0,43.5
WY-045,"Weston County",41.9,14,-1.8,43.7
AK-013,"Aleutians East Borough",42.2,96,5.6,36.6
AK-016,"Aleutians West Census Area",41.4,96,3.5,37.9
AK-020,"Anchorage Municipality",36.6,96,5.1,31.5
AK-050,"Bethel Census Area",36.4,96,7.2,29.2
AK-060,"Bristol Bay Borough",41.4,95,7.2,34.2
AK-068,"Denali Borough",30.8,96,5.5,25.3
AK-070,"Dillingham Census Area",39.3,95,7.4,31.9
AK-090,"Fairbanks North Star Borough",31.8,96,5.4,26.4
AK-100,"Haines Borough",35.7,92,2.5,33.2
AK-105,"Hoonah-Angoon Census Area",38.8,92,2.6,36.2
AK-110,"Juneau City and Borough",35.8,91,2.4,33.4
AK-122,"Kenai Peninsula Borough",38.0,96,5.9,32.1
AK-130,"Ketchikan Gateway Borough",41.4,81,1.6,39.8
AK-150,"Kodiak Island Borough",42.5,96,5.9,36.6
AK-158,"Kusilvak Census Area",35.1,96,6.9,28.2
AK-164,"Lake and Peninsula Borough",40.6,96,6.7,33.9
AK-170,"Matanuska-Susitna Borough",33.1,96,5.2,27.9
AK-180,"Nome Census Area",30.8,96,7.2,23.6
AK-185,"North Slope Borough",21.5,96,8.2,13.3
AK-188,"Northwest Arctic Borough",28.6,96,8.0,20.6
AK-195,"Petersburg Borough",37.8,88,2.0,35.8
AK-198,"Prince of Wales-Hyder Census Area",44.0,84,1.6,42.4
AK-220,"Sitka City and Borough",42.2,92,2.7,39.5
AK-230,"Skagway Municipality",33.0,93,2.9,30.1
AK-240,"Southeast Fairbanks Census Area",28.8,95,5.1,23.7
AK-261,"Valdez-Cordova Census Area",31.3,96,5.1,26.2
AK-275,"Wrangell City and Borough",41.0,82,1.7,39.3
AK-282,"Yakutat City and Borough",36.4,96,4.4,32
AK-290,"Yukon-Koyukuk Census Area",29.9,96,6.1,23.8
